waktu mulai => start 2022-05-22 01:01:15
id user => 1563; cust id => 0054988334; skip
id user => 1564; cust id => 0054989290; skip
id user => 1565; cust id => 0054988912; skip
id user => 1566; cust id => 0054985616; skip
id user => 1567; cust id => 0054986508; skip
id user => 1568; cust id => 0054990551; skip
id user => 1569; cust id => 0054985065; skip
id user => 1570; cust id => 0054989828; skip
id user => 1571; cust id => 0054985506; skip
id user => 1572; cust id => 0054989560; skip
id user => 1573; cust id => 0054989539; skip
id user => 1574; cust id => 0054989451; skip
id user => 1575; cust id => 0054989542; skip
id user => 1576; cust id => 0054982283; skip
id user => 1577; cust id => 0054988288; skip
id user => 1578; cust id => 0054989279 ; skip
id user => 1579; cust id => 0054982290; skip
id user => 1580; cust id => 0054981021; skip
id user => 1581; cust id => 0054982118; skip
id user => 1582; cust id => 0054989385; skip
id user => 1583; cust id => 0054985194; skip
id user => 1584; cust id => 0054990234; skip
id user => 1585; cust id => 0054982911; skip
id user => 1586; cust id => 0054990162; skip
id user => 1587; cust id => 0054990391; skip
id user => 1588; cust id => 0054988359; skip
id user => 1589; cust id => 0054982230; skip
id user => 1590; cust id => 0054989166; skip
id user => 1591; cust id => 0054982380; skip
id user => 1592; cust id => 0054990911; skip
id user => 1593; cust id => 0054982191; skip
id user => 1594; cust id => 0054982824; skip
id user => 1595; cust id => 0054983940; skip
id user => 1596; cust id => 0054981021; skip
id user => 1597; cust id => 0054990315; skip
id user => 1598; cust id => 0054985833; skip
id user => 1604; cust id => 0047998760; skip
id user => 1605; cust id => 0050900778 ; skip
id user => 1606; cust id => 0; skip
id user => 1607; cust id => 0054989817; skip
id user => 1608; cust id => 0000682427; skip
id user => 1609; cust id => 0053602744; skip
id user => 1610; cust id => 0; skip
id user => 1611; cust id => 0000023424; skip
id user => 1612; cust id => 0054984439; skip
id user => 1613; cust id => 0054982891; skip
id user => 1614; cust id => 0054990155 ; skip
id user => 1615; cust id => 0054991055; skip
id user => 1616; cust id => 0054989836; skip
id user => 1617; cust id => 0054988315; skip
id user => 1618; cust id => 0054986287; skip
id user => 1619; cust id => 0054990945; skip
id user => 1620; cust id => 0054989719; skip
id user => 1621; cust id => 0054987460; skip
id user => 1622; cust id => 0054990409; skip
id user => 1623; cust id => 0054982735; skip
id user => 1624; cust id => 0030703839; skip
id user => 1628; cust id => 0054989993; skip
id user => 1629; cust id => 0054985833; skip
id user => 1630; cust id => 0054983512; skip
id user => 1631; cust id => 0054989837; skip
id user => 1632; cust id => 0021625215; skip
id user => 1633; cust id => 0035554757; skip
id user => 1634; cust id => 0035554971; skip
id user => 1635; cust id => 0035554849; skip
id user => 1636; cust id => 0035555069; skip
id user => 1637; cust id => 0054988464; skip
id user => 1638; cust id => 0; skip
id user => 1639; cust id => 0054990062; skip
id user => 1640; cust id => 0054984811; skip
id user => 1641; cust id => 0054991387; skip
id user => 1642; cust id => 0017012329; skip
id user => 1643; cust id => 0054991132; skip
id user => 1644; cust id => 0054991533; skip
id user => 1645; cust id => 0054991247; skip
id user => 1646; cust id => 0054985889; skip
id user => 1647; cust id => 0054990159; skip
id user => 1648; cust id => 0054982317; skip
id user => 1649; cust id => 0054987424; skip
id user => 1650; cust id => 0054988202; skip
id user => 1651; cust id => 0054986313; skip
id user => 1652; cust id => 0054991505; skip
id user => 1653; cust id => 0; skip
id user => 1654; cust id => 0054989819; skip
id user => 1655; cust id => 0034540864; skip
id user => 1665; cust id => 0054985917; skip
id user => 1666; cust id => 0054991556; skip
id user => 1667; cust id => 0054983520; skip
id user => 1668; cust id => 0028917425; skip
waktu selesai => 2022-05-22 01:01:15 to 2022 05 22 01:15:01
